Bin:all	home_number:4534017	home_cali:0.421754042828	home_model:0.412157018615	away_number:4534017	away_cali:0.467504202124	away_model:0.371831439365	end_number:4534017	end_cali:0.1104779713	end_model:0.216011542133	kld:0.042674050397	mae:0.0702677859346
Bin:period_2-scoreDifferential_0-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:17247	home_cali:0.402040934655	home_model:0.446765895767	away_number:17247	away_cali:0.545254247115	away_model:0.361592149502	end_number:17247	end_cali:0.0527048182293	end_model:0.191641954898	kld:0.113509739199	mae:0.122441398465
Bin:period_3-scoreDifferential_5-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:2162	home_cali:0.165124884366	home_model:0.351799398178	away_number:2162	away_cali:0.199352451434	away_model:0.351716470583	end_number:2162	end_cali:0.63459759482	end_model:0.296484131494	kld:0.244850858635	mae:0.225717332096
Bin:period_3-scoreDifferential_-4-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:7099	home_cali:0.160163403296	home_model:0.359473591775	away_number:7099	away_cali:0.236512184815	away_model:0.346254946046	end_number:7099	end_cali:0.601352303141	end_model:0.294271462229	kld:0.210137262611	mae:0.205377930207
Bin:period_1-scoreDifferential_1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:51557	home_cali:0.433345617472	home_model:0.449840160074	away_number:51557	away_cali:0.554085769149	away_model:0.390287177595	end_number:51557	end_cali:0.0125686133794	end_model:0.159872662671	kld:0.146019420339	mae:0.109199061149
Bin:period_2-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:3267	home_cali:0.500153045608	home_model:0.404656741413	away_number:3267	away_cali:0.485154576064	away_model:0.396899457878	end_number:3267	end_cali:0.0146923783287	end_model:0.198443801287	kld:0.165134605626	mae:0.122500948446
Bin:period_4-scoreDifferential_0-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:7309	home_cali:0.207962785607	home_model:0.33398615627	away_number:7309	away_cali:0.258995758654	away_model:0.323759146645	end_number:7309	end_cali:0.521548775482	end_model:0.342254697402	kld:0.0633760111578	mae:0.123360278911
Bin:period_1-scoreDifferential_0-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:10326	home_cali:0.454483827232	home_model:0.441882673352	away_number:10326	away_cali:0.542901413907	away_model:0.406946597576	end_number:10326	end_cali:0.00261475886113	end_model:0.151170729175	kld:0.158659484603	mae:0.0990373135085
Bin:period_3-scoreDifferential_6-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:22	home_cali:0.954545454545	home_model:0.380454759706	away_number:22	away_cali:0.0454545454545	away_model:0.328077929264	end_number:22	end_cali:0.0	end_model:0.291467299431	kld:0.78821315437	mae:0.382727126026
Bin:period_2-scoreDifferential_-3-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:3672	home_cali:0.520969498911	home_model:0.413224110189	away_number:3672	away_cali:0.393518518519	away_model:0.370678934908	end_number:3672	end_cali:0.0855119825708	end_model:0.216096954116	kld:0.0649629163647	mae:0.0870566479591
Bin:period_2-scoreDifferential_-5-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:179	home_cali:0.0614525139665	home_model:0.402432703106	away_number:179	away_cali:0.938547486034	away_model:0.366923237147	end_number:179	end_cali:0.0	end_model:0.230644061828	kld:0.765980322216	mae:0.381082833285
Bin:period_3-scoreDifferential_6-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:2575	home_cali:0.182524271845	home_model:0.356749315979	away_number:2575	away_cali:0.0873786407767	away_model:0.342201659587	end_number:2575	end_cali:0.726990291262	end_model:0.301049024885	kld:0.399340151449	mae:0.284996443107
Bin:period_3-scoreDifferential_3-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:145	home_cali:0.248275862069	home_model:0.367976489843	away_number:145	away_cali:0.337931034483	away_model:0.360202197165	end_number:145	end_cali:0.413793103448	end_model:0.271821313724	kld:0.0546253868915	mae:0.0946478600603
Bin:period_1-scoreDifferential_-2-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:4038	home_cali:0.463348192174	home_model:0.444529088492	away_number:4038	away_cali:0.524517087667	away_model:0.387419721952	end_number:4038	end_cali:0.0121347201585	end_model:0.168051189719	kld:0.146232105398	mae:0.103944312986
Bin:period_1-scoreDifferential_-2-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:13326	home_cali:0.452048626745	home_model:0.4485691405	away_number:13326	away_cali:0.547951373255	away_model:0.387084817563	end_number:13326	end_cali:0.0	end_model:0.164346041905	kld:0.193929450726	mae:0.109564027947
Bin:period_3-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:2027	home_cali:0.475086334484	home_model:0.390885284721	away_number:2027	away_cali:0.375925012333	away_model:0.348188380119	end_number:2027	end_cali:0.148988653182	end_model:0.260926336513	kld:0.0380056802012	mae:0.0746251217699
Bin:period_1-scoreDifferential_-1-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:21989	home_cali:0.488971758607	home_model:0.450284838529	away_number:21989	away_cali:0.497703397153	away_model:0.387982793492	end_number:21989	end_cali:0.0133248442403	end_model:0.161732368746	kld:0.130989921656	mae:0.0989383494147
Bin:period_2-scoreDifferential_-2-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:32697	home_cali:0.459644615714	home_model:0.414821264497	away_number:32697	away_cali:0.522739089213	away_model:0.374878694697	end_number:32697	end_cali:0.0176162950729	end_model:0.210300040818	kld:0.177279197398	mae:0.128455830493
Bin:period_3-scoreDifferential_-1-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:11137	home_cali:0.319116458651	home_model:0.345403425373	away_number:11137	away_cali:0.41375594864	away_model:0.394600479377	end_number:11137	end_cali:0.266948011134	end_model:0.259996095421	kld:0.00139681204152	mae:0.0174647838989
Bin:period_2-scoreDifferential_3-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:224	home_cali:0.388392857143	home_model:0.418954046177	away_number:224	away_cali:0.580357142857	away_model:0.380970693726	end_number:224	end_cali:0.03125	end_model:0.200075259698	kld:0.156845182885	mae:0.132924299288
Bin:period_2-scoreDifferential_-1-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:3069	home_cali:0.518735744542	home_model:0.405948807563	away_number:3069	away_cali:0.412838057999	away_model:0.391345583526	end_number:3069	end_cali:0.0684261974585	end_model:0.202705609843	kld:0.074938515195	mae:0.0895196079457
Bin:period_1-scoreDifferential_3-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:820	home_cali:0.473170731707	home_model:0.445300564061	away_number:820	away_cali:0.480487804878	away_model:0.385660976898	end_number:820	end_cali:0.0463414634146	end_model:0.169038458732	kld:0.074386653921	mae:0.0817979969811
Bin:period_2-scoreDifferential_-5-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:1226	home_cali:0.505709624796	home_model:0.40641167549	away_number:1226	away_cali:0.467373572594	away_model:0.368654147702	end_number:1226	end_cali:0.0269168026101	end_model:0.224934175441	kld:0.164293901795	mae:0.132011582343
Bin:period_2-scoreDifferential_2-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:334	home_cali:0.511976047904	home_model:0.429261531659	away_number:334	away_cali:0.443113772455	away_model:0.368333508065	end_number:334	end_cali:0.0449101796407	end_model:0.202404961615	kld:0.104503179105	mae:0.10499652087
Bin:period_2-scoreDifferential_-6-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:386	home_cali:0.152849740933	home_model:0.40552514668	away_number:386	away_cali:0.673575129534	away_model:0.366091785422	end_number:386	end_cali:0.173575129534	end_model:0.22838306813	kld:0.213918055271	mae:0.204988896152
Bin:period_2-scoreDifferential_-1-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:673	home_cali:0.468053491828	home_model:0.418460288648	away_number:673	away_cali:0.465081723626	away_model:0.38286790079	end_number:673	end_cali:0.0668647845468	end_model:0.19867181344	kld:0.0700768782882	mae:0.0878713516359
Bin:period_3-scoreDifferential_-5-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:238	home_cali:0.210084033613	home_model:0.360834496237	away_number:238	away_cali:0.226890756303	away_model:0.356554982542	end_number:238	end_cali:0.563025210084	end_model:0.28261052479	kld:0.171871723631	mae:0.186943124719
Bin:period_2-scoreDifferential_-3-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:953	home_cali:0.633788037775	home_model:0.436172467495	away_number:953	away_cali:0.332633788038	away_model:0.35985044888	end_number:953	end_cali:0.0335781741868	end_model:0.203977083625	kld:0.150092031829	mae:0.13174371352
Bin:period_2-scoreDifferential_-1-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:802	home_cali:0.360349127182	home_model:0.418928838198	away_number:802	away_cali:0.615960099751	away_model:0.381782470601	end_number:802	end_cali:0.0236907730673	end_model:0.19928868996	kld:0.189900863369	mae:0.156118419019
Bin:period_1-scoreDifferential_-2-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:9540	home_cali:0.482914046122	home_model:0.449748575592	away_number:9540	away_cali:0.516981132075	away_model:0.386025630559	end_number:9540	end_cali:0.000104821802935	end_model:0.164225793562	kld:0.184599713359	mae:0.109413981268
Bin:period_2-scoreDifferential_5-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:162	home_cali:0.296296296296	home_model:0.387200316529	away_number:162	away_cali:0.703703703704	away_model:0.397696422022	end_number:162	end_cali:0.0	end_model:0.215103264024	kld:0.322297870068	mae:0.204004855313
Bin:period_3-scoreDifferential_7-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:8	home_cali:1.0	home_model:0.434669513255	away_number:8	away_cali:0.0	away_model:0.318242955953	end_number:8	end_cali:0.0	end_model:0.247087541968	kld:0.833169271887	mae:0.376886994888
Bin:period_1-scoreDifferential_-1-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:37467	home_cali:0.424026476633	home_model:0.446711027085	away_number:37467	away_cali:0.563562601756	away_model:0.39425907454	end_number:37467	end_cali:0.012410921611	end_model:0.159029898057	kld:0.147591294766	mae:0.112869018038
Bin:period_1-scoreDifferential_0-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:25423	home_cali:0.552609841482	home_model:0.461788906461	away_number:25423	away_cali:0.443614050269	away_model:0.390879182794	end_number:25423	end_cali:0.00377610824844	end_model:0.147331911197	kld:0.141524537342	mae:0.0957038684818
Bin:period_2-scoreDifferential_-5-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:26	home_cali:1.0	home_model:0.481361392599	away_number:26	away_cali:0.0	away_model:0.319359591374	end_number:26	end_cali:0.0	end_model:0.19927900915	kld:0.731136950659	mae:0.345759069308
Bin:period_3-scoreDifferential_5-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:196	home_cali:0.0	home_model:0.416785620457	away_number:196	away_cali:0.663265306122	away_model:0.323291503349	end_number:196	end_cali:0.336734693878	end_model:0.259922875358	kld:0.563820271302	mae:0.277857080583
Bin:period_2-scoreDifferential_4-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:71	home_cali:0.676056338028	home_model:0.420586855059	away_number:71	away_cali:0.267605633803	away_model:0.370003958823	end_number:71	end_cali:0.056338028169	end_model:0.209409185069	kld:0.160202120919	mae:0.170312988296
Bin:period_1-scoreDifferential_-3-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:3088	home_cali:0.366904145078	home_model:0.447590453521	away_number:3088	away_cali:0.633095854922	away_model:0.38349178472	end_number:3088	end_cali:0.0	end_model:0.168917762309	kld:0.244440776175	mae:0.166402713651
Bin:period_2-scoreDifferential_-4-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:1838	home_cali:0.409684439608	home_model:0.410026469966	away_number:1838	away_cali:0.479869423286	away_model:0.370093521845	end_number:1838	end_cali:0.110446137106	end_model:0.219880007102	kld:0.0482600445937	mae:0.0731839339317
Bin:period_3-scoreDifferential_2-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:729	home_cali:0.748971193416	home_model:0.378506327689	away_number:729	away_cali:0.127572016461	away_model:0.354490755578	end_number:729	end_cali:0.123456790123	end_model:0.267002916998	kld:0.285539251759	mae:0.246976577239
Bin:period_2-scoreDifferential_6-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:63	home_cali:1.0	home_model:0.300841322376	away_number:63	away_cali:0.0	away_model:0.490092327197	end_number:63	end_cali:0.0	end_model:0.209066352142	kld:1.20117231693	mae:0.466105785654
Bin:period_2-scoreDifferential_7-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:25	home_cali:1.0	home_model:0.47712587595	away_number:25	away_cali:0.0	away_model:0.311066672802	end_number:25	end_cali:0.0	end_model:0.211807448268	kld:0.739974927658	mae:0.348582748373
Bin:period_2-scoreDifferential_-1-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:13984	home_cali:0.411255720824	home_model:0.443954057142	away_number:13984	away_cali:0.555635011442	away_model:0.361332403767	end_number:13984	end_cali:0.0331092677346	end_model:0.194713539402	kld:0.148973434376	mae:0.129535071887
Bin:period_2-scoreDifferential_-1-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:26348	home_cali:0.464627296189	home_model:0.415708414658	away_number:26348	away_cali:0.478670107788	away_model:0.374695006287	end_number:26348	end_cali:0.0567025960225	end_model:0.209596579178	kld:0.0947854672134	mae:0.101929322063
Bin:period_2-scoreDifferential_-4-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:16	home_cali:0.5	home_model:0.421226320788	away_number:16	away_cali:0.375	away_model:0.363870805129	end_number:16	end_cali:0.125	end_model:0.214902884327	kld:0.029282536159	mae:0.0599352528031
Bin:period_2-scoreDifferential_2-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:907	home_cali:0.448732083793	home_model:0.40909083876	away_number:907	away_cali:0.480705622933	away_model:0.388493818807	end_number:907	end_cali:0.0705622932745	end_model:0.202415341645	kld:0.0695219500039	mae:0.0879020325097
Bin:period_2-scoreDifferential_-7-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:2	home_cali:1.0	home_model:0.337494730949	away_number:2	away_cali:0.0	away_model:0.417184635997	end_number:2	end_cali:0.0	end_model:0.245320640504	kld:1.08620537633	mae:0.441670181851
Bin:period_1-scoreDifferential_3-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:1198	home_cali:0.467445742905	home_model:0.455759715674	away_number:1198	away_cali:0.464941569282	away_model:0.380185120388	end_number:1198	end_cali:0.067612687813	end_model:0.164055164452	kld:0.0454733102722	mae:0.0642949842543
Bin:period_1-scoreDifferential_-1-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:437	home_cali:0.352402745995	home_model:0.450118084726	away_number:437	away_cali:0.585812356979	away_model:0.391459549114	end_number:437	end_cali:0.0617848970252	end_model:0.1584223635	kld:0.0917287261836	mae:0.12956853769
Bin:period_1-scoreDifferential_-1-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:429	home_cali:0.51048951049	home_model:0.446736843505	away_number:429	away_cali:0.475524475524	away_model:0.395492139674	end_number:429	end_cali:0.013986013986	end_model:0.157771017567	kld:0.121843359034	mae:0.0958566688053
Bin:period_2-scoreDifferential_-2-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:22662	home_cali:0.400803106522	home_model:0.422540869199	away_number:22662	away_cali:0.562174565352	away_model:0.367645339079	end_number:22662	end_cali:0.0370223281264	end_model:0.209813791701	kld:0.153360622898	mae:0.129686150841
Bin:period_1-scoreDifferential_-1-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:3754	home_cali:0.479222163026	home_model:0.468183673057	away_number:3754	away_cali:0.50852424081	away_model:0.380478550533	end_number:3754	end_cali:0.0122535961641	end_model:0.151337775944	kld:0.127880085514	mae:0.0927227866755
Bin:period_2-scoreDifferential_-3-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:758	home_cali:0.387862796834	home_model:0.416746327934	away_number:758	away_cali:0.60290237467	away_model:0.379157439425	end_number:758	end_cali:0.00923482849604	end_model:0.204096231954	kld:0.223182310869	mae:0.149163289934
Bin:period_2-scoreDifferential_0-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:57987	home_cali:0.432183075517	home_model:0.427040731353	away_number:57987	away_cali:0.549588700916	away_model:0.37011433051	end_number:57987	end_cali:0.0182282235674	end_model:0.202844938251	kld:0.178537223476	mae:0.123077809751
Bin:period_3-scoreDifferential_4-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:615	home_cali:0.239024390244	home_model:0.38282941638	away_number:615	away_cali:0.421138211382	away_model:0.329364841013	end_number:615	end_cali:0.336585365854	end_model:0.287805742413	kld:0.0436253077789	mae:0.0947860066484
Bin:period_3-scoreDifferential_7-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:184	home_cali:0.33152173913	home_model:0.352211602518	away_number:184	away_cali:0.233695652174	away_model:0.349084246742	end_number:184	end_cali:0.434782608696	end_model:0.298704153737	kld:0.0493636471608	mae:0.0907189709715
Bin:period_3-scoreDifferential_7-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:227	home_cali:0.947136563877	home_model:0.354698373226	away_number:227	away_cali:0.0	away_model:0.349717819087	end_number:227	end_cali:0.0528634361233	end_model:0.295583807227	kld:0.83926365222	mae:0.394958793614
