Bin:all	home_number:4532064	home_cali:0.42193578908	home_model:0.420020000453	away_number:4532064	away_cali:0.467705663468	away_model:0.375441804343	end_number:4532064	end_cali:0.110112081383	end_model:0.204538195013	kld:0.0365042179127	mae:0.0628685871273
Bin:period_3-scoreDifferential_6-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:10	home_cali:0.5	home_model:0.372836402059	away_number:10	away_cali:0.5	away_model:0.351148429513	end_number:10	end_cali:0.0	end_model:0.276015168428	kld:0.323433729619	mae:0.184010112286
Bin:period_2-scoreDifferential_1-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:6799	home_cali:0.43815266951	home_model:0.451463851973	away_number:6799	away_cali:0.53007795264	away_model:0.365156275426	end_number:6799	end_cali:0.0317693778497	end_model:0.183379872619	kld:0.128752827254	mae:0.109947784815
Bin:period_1-scoreDifferential_-3-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:271	home_cali:0.354243542435	home_model:0.497145426999	away_number:271	away_cali:0.645756457565	away_model:0.358011553593	end_number:271	end_cali:0.0	end_model:0.14484301795	kld:0.260851668731	mae:0.191829935495
Bin:period_1-scoreDifferential_2-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:488	home_cali:0.446721311475	home_model:0.477085719648	away_number:488	away_cali:0.553278688525	away_model:0.372124234978	end_number:488	end_cali:0.0	end_model:0.150790044794	kld:0.190072225758	mae:0.120769635504
Bin:period_1-scoreDifferential_-1-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:9661	home_cali:0.511334230411	home_model:0.462227291597	away_number:9661	away_cali:0.471276265397	away_model:0.397996719811	end_number:9661	end_cali:0.0173895041921	end_model:0.139775987579	kld:0.0950309984533	mae:0.0815909892623
Bin:period_3-scoreDifferential_1-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:21086	home_cali:0.304894242625	home_model:0.366524801669	away_number:21086	away_cali:0.457365076354	away_model:0.35841161919	end_number:21086	end_cali:0.237598406526	end_model:0.275063578939	kld:0.0205848736173	mae:0.0660163962069
Bin:period_1-scoreDifferential_3-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:34	home_cali:0.264705882353	home_model:0.444211961592	away_number:34	away_cali:0.617647058824	away_model:0.405528713675	end_number:34	end_cali:0.117647058824	end_model:0.150259316406	kld:0.0940411559234	mae:0.141412227323
Bin:period_3-scoreDifferential_1-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:500	home_cali:0.432	home_model:0.376912132844	away_number:500	away_cali:0.372	away_model:0.365508880759	end_number:500	end_cali:0.196	end_model:0.257578985453	kld:0.011929546516	mae:0.0410526572832
Bin:period_2-scoreDifferential_4-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:3158	home_cali:0.393603546548	home_model:0.413896783052	away_number:3158	away_cali:0.536098796707	away_model:0.388608862631	end_number:3158	end_cali:0.0702976567448	end_model:0.197494353683	kld:0.0800842803865	mae:0.0983266225058
Bin:period_3-scoreDifferential_1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:54736	home_cali:0.338753288512	home_model:0.361534087561	away_number:54736	away_cali:0.35780838936	away_model:0.355014801035	end_number:54736	end_cali:0.30256138556	end_model:0.283451111311	kld:0.000497519754416	mae:0.0148948872078
Bin:period_2-scoreDifferential_-4-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:946	home_cali:0.73044397463	home_model:0.438538904247	away_number:946	away_cali:0.182875264271	away_model:0.364591619634	end_number:946	end_cali:0.0866807610994	end_model:0.196869475948	kld:0.175391333666	mae:0.194603380198
Bin:period_2-scoreDifferential_-4-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:136	home_cali:0.235294117647	home_model:0.429615353179	away_number:136	away_cali:0.419117647059	away_model:0.369236233261	end_number:136	end_cali:0.345588235294	end_model:0.20114841356	kld:0.0984828164216	mae:0.129547490355
Bin:period_2-scoreDifferential_5-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:341	home_cali:0.129032258065	home_model:0.495063237125	away_number:341	away_cali:0.868035190616	away_model:0.310355742817	end_number:341	end_cali:0.00293255131965	end_model:0.194581016396	kld:0.706983795879	mae:0.371786297312
Bin:period_1-scoreDifferential_1-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:20573	home_cali:0.442084285228	home_model:0.466974549917	away_number:20573	away_cali:0.545423613474	away_model:0.386474612398	end_number:20573	end_cali:0.0124921012978	end_model:0.146550837436	kld:0.132922757882	mae:0.105966000634
Bin:period_2-scoreDifferential_-1-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:43119	home_cali:0.407314640878	home_model:0.433135435708	away_number:43119	away_cali:0.546626777059	away_model:0.373493394332	end_number:43119	end_cali:0.0460585820636	end_model:0.193371169787	kld:0.117076002639	mae:0.115422255093
Bin:period_3-scoreDifferential_0-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:3309	home_cali:0.450589301904	home_model:0.389392930176	away_number:3309	away_cali:0.402840737383	away_model:0.351585008283	end_number:3309	end_cali:0.146569960713	end_model:0.259022062672	kld:0.0371353699482	mae:0.0749680675957
Bin:period_2-scoreDifferential_-6-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:4	home_cali:1.0	home_model:0.468734875321	away_number:4	away_cali:0.0	away_model:0.322309300303	end_number:4	end_cali:0.0	end_model:0.208955805749	kld:0.757717963826	mae:0.354176743577
Bin:period_2-scoreDifferential_0-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:74529	home_cali:0.455326114667	home_model:0.427848114846	away_number:74529	away_cali:0.524279139664	away_model:0.378456799941	end_number:74529	end_cali:0.0203947456695	end_model:0.193695085193	kld:0.153307604089	mae:0.115533559689
Bin:period_2-scoreDifferential_-3-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:1165	home_cali:0.414592274678	home_model:0.425200615062	away_number:1165	away_cali:0.572532188841	away_model:0.382557318216	end_number:1165	end_cali:0.0128755364807	end_model:0.192242066223	kld:0.185556564408	mae:0.126649913584
Bin:period_3-scoreDifferential_-1-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:3289	home_cali:0.381574946792	home_model:0.378452316955	away_number:3289	away_cali:0.411371237458	away_model:0.357091583454	end_number:3289	end_cali:0.207053815749	end_model:0.2644560996	kld:0.0106807114954	mae:0.0382681892305
Bin:period_2-scoreDifferential_2-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:33317	home_cali:0.467449050035	home_model:0.422320721924	away_number:33317	away_cali:0.515772728637	away_model:0.378476785637	end_number:33317	end_cali:0.0167782213285	end_model:0.199202492165	kld:0.16558215081	mae:0.121616180649
Bin:period_2-scoreDifferential_0-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:5257	home_cali:0.507704013696	home_model:0.415184220769	away_number:5257	away_cali:0.482023968043	away_model:0.39759993374	end_number:5257	end_cali:0.0102720182614	end_model:0.187215846075	kld:0.165132527876	mae:0.117962551681
Bin:period_3-scoreDifferential_-4-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:7694	home_cali:0.202105536782	home_model:0.363178945316	away_number:7694	away_cali:0.254613984923	away_model:0.349365850285	end_number:7694	end_cali:0.542240707044	end_model:0.287455204435	kld:0.145121565613	mae:0.170203592168
Bin:period_1-scoreDifferential_-2-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:90	home_cali:0.333333333333	home_model:0.470563637631	away_number:90	away_cali:0.666666666667	away_model:0.38106941647	end_number:90	end_cali:0.0	end_model:0.148366949443	kld:0.257943004156	mae:0.190398167979
Bin:period_1-scoreDifferential_-1-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:1933	home_cali:0.4236937403	home_model:0.458743695576	away_number:1933	away_cali:0.551474392137	away_model:0.396705311842	end_number:1933	end_cali:0.0248318675634	end_model:0.144550992223	kld:0.104239641994	mae:0.103179386744
Bin:period_1-scoreDifferential_3-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:213	home_cali:0.234741784038	home_model:0.454505800082	away_number:213	away_cali:0.666666666667	away_model:0.398415658396	end_number:213	end_cali:0.0985915492958	end_model:0.147078543377	kld:0.148661800975	mae:0.178834006132
Bin:period_2-scoreDifferential_7-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:247	home_cali:1.0	home_model:0.466791025057	away_number:247	away_cali:0.0	away_model:0.323100417852	end_number:247	end_cali:0.0	end_model:0.210108556607	kld:0.761873600907	mae:0.355472649801
Bin:period_3-scoreDifferential_7-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:18	home_cali:0.5	home_model:0.289754877488	away_number:18	away_cali:0.0	away_model:0.450115333001	end_number:18	end_cali:0.5	end_model:0.2601297862	kld:0.599500096318	mae:0.300076889771
Bin:period_3-scoreDifferential_3-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:12761	home_cali:0.228743828854	home_model:0.373467675636	away_number:12761	away_cali:0.377713345349	away_model:0.353141868959	end_number:12761	end_cali:0.392994279445	end_model:0.273390455353	kld:0.0558856352984	mae:0.0962997157549
Bin:period_2-scoreDifferential_-1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:62727	home_cali:0.450316450651	home_model:0.424729145725	away_number:62727	away_cali:0.495528241427	away_model:0.378990328075	end_number:62727	end_cali:0.0541553079216	end_model:0.19628052628	kld:0.0894657187929	mae:0.0947501455456
Bin:period_3-scoreDifferential_1-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:32960	home_cali:0.291231796117	home_model:0.370467388479	away_number:32960	away_cali:0.489411407767	away_model:0.363139740833	end_number:32960	end_cali:0.219174757282	end_model:0.266392870325	kld:0.0332027178773	mae:0.0842417907798
Bin:period_3-scoreDifferential_-3-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:750	home_cali:0.276	home_model:0.356909969409	away_number:750	away_cali:0.328	away_model:0.37770380346	end_number:750	end_cali:0.396	end_model:0.265386225859	kld:0.0412557447948	mae:0.0870758490033
Bin:period_3-scoreDifferential_6-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:29	home_cali:0.0344827586207	home_model:0.350713278199	away_number:29	away_cali:0.586206896552	away_model:0.379192627709	end_number:29	end_cali:0.379310344828	end_model:0.270094095119	kld:0.304193168176	mae:0.210820346043
Bin:period_2-scoreDifferential_1-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:47881	home_cali:0.433303398008	home_model:0.427381515249	away_number:47881	away_cali:0.519162089347	away_model:0.380736885679	end_number:47881	end_cali:0.0475345126459	end_model:0.19188159878	kld:0.100628102623	mae:0.0962313908537
Bin:period_2-scoreDifferential_-3-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:5559	home_cali:0.504767044432	home_model:0.420766672828	away_number:5559	away_cali:0.455297715416	away_model:0.37628424077	end_number:5559	end_cali:0.0399352401511	end_model:0.202949086099	kld:0.113737211908	mae:0.108675897399
Bin:period_1-scoreDifferential_-4-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:180	home_cali:0.194444444444	home_model:0.467997669677	away_number:180	away_cali:0.805555555556	away_model:0.367463793357	end_number:180	end_cali:0.0	end_model:0.164538541519	kld:0.461502669433	mae:0.292061176317
Bin:period_3-scoreDifferential_-6-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:18	home_cali:0.111111111111	home_model:0.330631727974	away_number:18	away_cali:0.0555555555556	away_model:0.400159935157	end_number:18	end_cali:0.833333333333	end_model:0.269208354255	kld:0.710766204468	mae:0.376083325181
Bin:period_2-scoreDifferential_3-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:8929	home_cali:0.531526486729	home_model:0.41912798334	away_number:8929	away_cali:0.390637249412	away_model:0.378287460242	end_number:8929	end_cali:0.0778362638593	end_model:0.202584556919	kld:0.0643732600447	mae:0.0831655285396
Bin:period_1-scoreDifferential_-2-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:2895	home_cali:0.629706390328	home_model:0.452895060847	away_number:2895	away_cali:0.370293609672	away_model:0.4031924956	end_number:2895	end_cali:0.0	end_model:0.143912442555	kld:0.176028349186	mae:0.117874219321
Bin:period_3-scoreDifferential_-3-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:2887	home_cali:0.292344994804	home_model:0.397708709318	away_number:2887	away_cali:0.314859715968	away_model:0.344850958932	end_number:2887	end_cali:0.392448908902	end_model:0.257440330634	kld:0.0468366474938	mae:0.0901211785818
Bin:period_2-scoreDifferential_4-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:1781	home_cali:0.376754632229	home_model:0.417578329436	away_number:1781	away_cali:0.518248175182	away_model:0.379559245624	end_number:1781	end_cali:0.104997192588	end_model:0.202862424739	kld:0.0534947089712	mae:0.0924592863056
Bin:period_3-scoreDifferential_8-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:25	home_cali:0.0	home_model:0.389706864357	away_number:25	away_cali:0.96	away_model:0.298371434212	end_number:25	end_cali:0.04	end_model:0.311921695471	kld:1.03969547307	mae:0.441085708539
Bin:period_3-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:1864	home_cali:0.407725321888	home_model:0.375564138057	away_number:1864	away_cali:0.43991416309	away_model:0.370098294762	end_number:1864	end_cali:0.152360515021	end_model:0.25433756722	kld:0.031451042728	mae:0.0679847014527
Bin:period_2-scoreDifferential_5-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:326	home_cali:0.0674846625767	home_model:0.38155076931	away_number:326	away_cali:0.932515337423	away_model:0.409881727919	end_number:326	end_cali:0.0	end_model:0.208567496805	kld:0.64963678946	mae:0.348422404348
Bin:period_4-scoreDifferential_0-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:1234	home_cali:0.311183144246	home_model:0.349970200164	away_number:1234	away_cali:0.0470016207455	away_model:0.344095773672	end_number:1234	end_cali:0.632901134522	end_model:0.305934025264	kld:0.329962688648	mae:0.220949439367
Bin:period_1-scoreDifferential_-1-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:21378	home_cali:0.43020862569	home_model:0.462920697424	away_number:21378	away_cali:0.557629338572	away_model:0.389906879525	end_number:21378	end_cali:0.0121620357377	end_model:0.147172422966	kld:0.137660788759	mae:0.11181497267
Bin:period_2-scoreDifferential_-2-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:25289	home_cali:0.433469097236	home_model:0.420736289752	away_number:25289	away_cali:0.535173395547	away_model:0.379957046797	end_number:25289	end_cali:0.0313575072166	end_model:0.199306663862	kld:0.138245597247	mae:0.111966104293
Bin:period_2-scoreDifferential_-3-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:122	home_cali:0.672131147541	home_model:0.430149107194	away_number:122	away_cali:0.270491803279	away_model:0.369875719756	end_number:122	end_cali:0.0573770491803	end_model:0.199975173684	kld:0.143704863753	mae:0.161321360442
Bin:period_2-scoreDifferential_-7-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:7	home_cali:1.0	home_model:0.35861190302	away_number:7	away_cali:0.0	away_model:0.401665168149	end_number:7	end_cali:0.0	end_model:0.239722960762	kld:1.02551452089	mae:0.427592075297
Bin:period_2-scoreDifferential_4-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:70	home_cali:0.657142857143	home_model:0.424923702915	away_number:70	away_cali:0.342857142857	away_model:0.388719938855	end_number:70	end_cali:0.0	end_model:0.186356351451	kld:0.243464806043	mae:0.154812767226
Bin:period_3-scoreDifferential_8-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:24	home_cali:1.0	home_model:0.360812822978	away_number:24	away_cali:0.0	away_model:0.323536667973	end_number:24	end_cali:0.0	end_model:0.315650512775	kld:1.01939594657	mae:0.426124785923
Bin:period_3-scoreDifferential_-7-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:194	home_cali:0.288659793814	home_model:0.358676479649	away_number:194	away_cali:0.262886597938	away_model:0.347454335118	end_number:194	end_cali:0.448453608247	end_model:0.293869187691	kld:0.0535374595049	mae:0.103056281191
Bin:period_1-scoreDifferential_1-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:1616	home_cali:0.494430693069	home_model:0.468690993578	away_number:1616	away_cali:0.488242574257	away_model:0.387525975999	end_number:1616	end_cali:0.0173267326733	end_model:0.143783029261	kld:0.102568005346	mae:0.0843041981125
